system:index,actual_evapotranspiration,community,date,max_temperature,min_temperature,potential_evapotranspiration,precipitation,province,soil_moisture,.geo
199801_0000000000000000001e,336.04019191864916,Comunidad Foral de Navarra,1998-01-01T00:00:00,9.988642426195463,2.35035298470499,365.36639991406616,38.129228804506745,Navarra,1501.2273722780192,"{""type"":""MultiPoint"",""coordinates"":[]}"
199801_0000000000000000001b,264.12800536415597,Comunidad de Madrid,1998-01-01T00:00:00,9.74320540247135,2.407224049299148,276.3649382164183,30.878021328905795,Madrid,683.4028305501448,"{""type"":""MultiPoint"",""coordinates"":[]}"
199801_00000000000000000002,296.9789779234179,Comunitat Valenciana,1998-01-01T00:00:00,14.029901466102741,4.955889923236536,415.62122844216657,31.58569274205434,Alacant/Alicante,47.82550769335437,"{""type"":""MultiPoint"",""coordinates"":[]}"
199801_0000000000000000000b,342.3923696728473,Comunitat Valenciana,1998-01-01T00:00:00,11.155833414231637,3.761363945248036,344.7873119114648,56.82114357829338,Castelló/Castellón,556.216784778177,"{""type"":""MultiPoint"",""coordinates"":[]}"
199801_0000000000000000002b,361.7180430971641,Comunitat Valenciana,1998-01-01T00:00:00,12.503641632077676,4.081258697446328,372.2346066495176,42.11920697361997,València/Valencia,187.5943962842701,"{""type"":""MultiPoint"",""coordinates"":[]}"
199801_00000000000000000005,335.0479310334408,Extremadura,1998-01-01T00:00:00,12.87846516784015,5.486340501239961,335.0479310334408,53.128822959049536,Badajoz,1109.341353051872,"{""type"":""MultiPoint"",""coordinates"":[]}"
199801_00000000000000000009,325.5602261008056,Extremadura,1998-01-01T00:00:00,12.06038536349752,5.618987833374666,326.15515058156996,53.70839262169888,Cáceres,1385.6936314504667,"{""type"":""MultiPoint"",""coordinates"":[]}"
199801_0000000000000000000e,440.83848313520446,Galicia,1998-01-01T00:00:00,12.49134910629347,7.503345115358147,440.83848313520446,133.47991770629508,A Coruña,2096.8761881927107,"{""type"":""MultiPoint"",""coordinates"":[]}"
199801_0000000000000000001a,367.9175972323882,Galicia,1998-01-01T00:00:00,11.270146200476715,4.989155390399685,368.44522643244574,137.3057260289399,Lugo,2180.9917234389964,"{""type"":""MultiPoint"",""coordinates"":[]}"
199801_0000000000000000001f,302.6230541905777,Galicia,1998-01-01T00:00:00,9.956242053537675,4.009775437270195,304.99257757465375,158.52838390433325,Ourense,1825.901635682623,"{""type"":""MultiPoint"",""coordinates"":[]}"
199801_00000000000000000022,358.6726927659102,Galicia,1998-01-01T00:00:00,11.854186407336591,6.9928143961432925,358.6726927659102,179.75279139999435,Pontevedra,2084.215637381208,"{""type"":""MultiPoint"",""coordinates"":[]}"
199801_00000000000000000006,404.691086707012,Illes Balears,1998-01-01T00:00:00,14.060126252086816,7.564582898580963,404.691086707012,70.13294292570956,Illes Balears,1144.7603427587644,"{""type"":""MultiPoint"",""coordinates"":[]}"
199801_00000000000000000019,290.2327543547112,La Rioja,1998-01-01T00:00:00,8.94203162114014,1.4591770585906558,333.5341696357879,25.999987628661934,La Rioja,911.2643878661922,"{""type"":""MultiPoint"",""coordinates"":[]}"
199801_00000000000000000000,334.45192895262124,País Vasco/Euskadi,1998-01-01T00:00:00,9.208491872733935,2.6319041023342953,342.069967816841,39.905528170448505,Araba/Álava,1527.1753778465777,"{""type"":""MultiPoint"",""coordinates"":[]}"
199801_00000000000000000013,452.68756404285074,País Vasco/Euskadi,1998-01-01T00:00:00,11.566744294364227,4.786343735444807,453.5247321844437,58.507498835584556,Gipuzkoa,1679.8043471510641,"{""type"":""MultiPoint"",""coordinates"":[]}"
199801_0000000000000000002d,478.50009711701216,País Vasco/Euskadi,1998-01-01T00:00:00,12.133746774327811,6.3010738366769345,478.78378978329033,57.83329171175671,Bizkaia,1715.1693720691467,"{""type"":""MultiPoint"",""coordinates"":[]}"
199801_00000000000000000020,403.72080700921333,Principado de Asturias,1998-01-01T00:00:00,10.700569237985489,4.120263829935091,408.09610451278934,80.7292731936973,Asturias,2173.4997770532823,"{""type"":""MultiPoint"",""coordinates"":[]}"
199801_0000000000000000001d,273.9396489004671,Región de Murcia,1998-01-01T00:00:00,13.559674012532556,4.172970499190314,394.80924804618724,28.444037644629073,Murcia,219.1829073669883,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000003,345.9572641076618,Andalucía,1998-02-01T00:00:00,13.41959473925677,5.210908395779172,470.3612402508028,37.79139776724268,Almería,560.8652928582349,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_0000000000000000000a,589.8782612649478,Andalucía,1998-02-01T00:00:00,16.89218933296957,9.735458554994771,589.8782612649478,154.15220297367355,Cádiz,1558.1606511162645,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_0000000000000000000d,507.0241321628799,Andalucía,1998-02-01T00:00:00,15.906354577928173,6.307299906961497,507.0241321628799,89.05935663634479,Córdoba,1434.7057235551317,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000011,431.3247313423344,Andalucía,1998-02-01T00:00:00,11.994856291994312,3.15328800949575,438.1428495729031,74.76345937811315,Granada,1071.6595943110283,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000014,539.646723176886,Andalucía,1998-02-01T00:00:00,16.71966027903295,8.686456017678683,539.646723176886,75.89176424024542,Huelva,1569.068650021439,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000016,469.5214132183034,Andalucía,1998-02-01T00:00:00,13.87940966705853,5.04203306297312,477.0384783752812,59.31288826367751,Jaén,895.1255428928393,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_0000000000000000001c,536.1100222388316,Andalucía,1998-02-01T00:00:00,15.3381345218651,7.313311924996997,536.1610885031693,144.80728806208415,Málaga,1362.3578883259966,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000026,564.8927841242154,Andalucía,1998-02-01T00:00:00,17.356395922393954,8.094369224463728,564.8927841242154,102.32157614057161,Sevilla,1349.6460355813545,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000015,338.24898029298845,Aragón,1998-02-01T00:00:00,11.348565219301925,1.7971963550218324,454.9654398223053,25.658700767426883,Huesca,761.7338055345822,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000029,242.88043924156102,Aragón,1998-02-01T00:00:00,10.175441854038102,1.3318333542043608,351.1582513245902,16.05912833954426,Teruel,343.6805091954865,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_0000000000000000002f,244.7817869290393,Aragón,1998-02-01T00:00:00,13.233428462987016,3.462158591594523,480.44289301198495,14.82635432024874,Zaragoza,262.62277929433714,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000032,102.95105442238751,Canarias,1998-02-01T00:00:00,21.515700795138194,15.829632999144813,890.3100311141036,10.777779799486892,Las Palmas,10.646081624483706,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000033,116.89236919562447,Canarias,1998-02-01T00:00:00,18.623248253745118,12.987244651407988,864.0737600492035,12.078790141896933,Santa Cruz de Tenerife,30.15230857092651,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000024,349.3921317453725,Cantabria,1998-02-01T00:00:00,12.114257028112457,4.01069911831233,369.914046992568,34.299439135853774,Cantabria,1921.35206342612,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000004,333.37690409868696,Castilla y León,1998-02-01T00:00:00,11.549658575407872,0.5703461997612419,373.6958933545565,36.80993235177079,Ávila,622.4050139275768,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000008,307.5429079823633,Castilla y León,1998-02-01T00:00:00,10.89754244569175,1.6907855887445324,354.65193006328155,24.63396178688404,Burgos,1180.056185753599,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000017,325.17018114296184,Castilla y León,1998-02-01T00:00:00,10.951754448880708,0.37752607964552365,353.56381045735986,34.25746128896008,León,1519.6484647078041,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000021,296.94090550144784,Castilla y León,1998-02-01T00:00:00,11.485332053326722,1.0783247913537621,360.6594846941148,20.59631791647958,Palencia,989.1276032392428,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000023,397.28477751998474,Castilla y León,1998-02-01T00:00:00,13.477508616546885,2.4811562449941333,408.54009600926014,65.72496809164801,Salamanca,661.0972907613049,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000025,295.81456759333975,Castilla y León,1998-02-01T00:00:00,11.411864593266332,0.9393429545954662,346.0119562825497,24.24956906036822,Segovia,573.8174833125503,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000027,321.01022286081155,Castilla y León,1998-02-01T00:00:00,10.750159885053963,0.5917617926691326,376.2377793402834,26.08260218275199,Soria,747.9701323713739,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_0000000000000000002c,297.5160315425553,Castilla y León,1998-02-01T00:00:00,13.207852231674634,1.7095093811909992,371.1960222196326,17.988012275181614,Valladolid,415.3662898652063,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_0000000000000000002e,365.2756089422754,Castilla y León,1998-02-01T00:00:00,13.295621216454547,1.6585263835263833,384.7912555412554,39.66262691262692,Zamora,690.356773440107,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000001,340.6205982315981,Castilla-La Mancha,1998-02-01T00:00:00,12.734496585867726,2.7773335033437805,434.51976151637575,30.344666874782884,Albacete,394.77075409893706,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_0000000000000000000c,430.83347397472403,Castilla-La Mancha,1998-02-01T00:00:00,14.416241267824217,3.6928342384020474,436.8195918421371,49.266292064185365,Ciudad Real,682.004295353539,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_0000000000000000000f,353.30036560932996,Castilla-La Mancha,1998-02-01T00:00:00,12.236438685919312,1.681924787859808,385.6585344687723,33.371846195059554,Cuenca,777.9955289261496,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000012,333.67577647538184,Castilla-La Mancha,1998-02-01T00:00:00,11.229700901578548,1.0579742167340502,361.81550025595243,31.200645626351616,Guadalajara,595.3371099340796,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_0000000000000000002a,381.38436122419756,Castilla-La Mancha,1998-02-01T00:00:00,14.792165440277813,3.845048929122313,412.1842912652457,35.70098869699347,Toledo,548.1755042523243,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000007,300.650076899916,Cataluña/Catalunya,1998-02-01T00:00:00,11.540236151911913,3.8704940311017415,381.86568961729057,23.487496643257604,Barcelona,1129.4594220706826,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000010,287.93801683519507,Cataluña/Catalunya,1998-02-01T00:00:00,11.403489861824342,3.5401662343162688,377.5234263327861,28.321658107893477,Girona,1288.9270051352637,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000018,285.7090738767673,Cataluña/Catalunya,1998-02-01T00:00:00,10.344106277955362,1.010695222947968,368.1093456452701,28.351672560131338,Lleida,850.693529541957,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000028,303.60097151956137,Cataluña/Catalunya,1998-02-01T00:00:00,13.81671638481849,4.753735915989761,421.0874871505448,18.45091004373853,Tarragona,755.7678027936229,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000030,636.9268292682929,Ciudad Autónoma de Ceuta,1998-02-01T00:00:00,17.990940766550526,10.49268292682927,636.9268292682929,172.8501742160279,Ceuta,1973.7003484320562,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000031,494.03980099502485,Ciudad Autónoma de Melilla,1998-02-01T00:00:00,17.493034825870648,10.889054726368158,583.0298507462687,48.855721393034834,Melilla,213.910447761194,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_0000000000000000001e,354.2825846954423,Comunidad Foral de Navarra,1998-02-01T00:00:00,12.022347542235815,2.8740677086130644,415.61783960231764,31.287102183552044,Navarra,1430.3515644115023,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_0000000000000000001b,342.2416504358377,Comunidad de Madrid,1998-02-01T00:00:00,13.00381637344743,2.746010409016891,377.94184839873566,31.685031450557183,Madrid,628.5994843385804,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000002,176.68669849081002,Comunitat Valenciana,1998-02-01T00:00:00,15.3200764232989,6.17170977288447,492.74212239066566,17.935697844500122,Alacant/Alicante,41.40474867619878,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_0000000000000000000b,255.80559169012716,Comunitat Valenciana,1998-02-01T00:00:00,12.56649839821378,4.500980487331332,378.55149985438345,16.97356567323561,Castelló/Castellón,462.1838947674985,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_0000000000000000002b,203.7048741844731,Comunitat Valenciana,1998-02-01T00:00:00,13.7788363645126,5.347945444797191,413.59955300396996,17.594077001391582,València/Valencia,151.11945999024073,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000005,488.86530497584965,Extremadura,1998-02-01T00:00:00,16.197346394449312,6.1843734802557755,488.86530497584965,70.82926004126149,Badajoz,1109.341353051872,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000009,464.3127455843767,Extremadura,1998-02-01T00:00:00,15.846397660666032,5.689265759826637,465.06995809563614,62.7364659347545,Cáceres,1384.866640340458,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_0000000000000000000e,383.3360584099681,Galicia,1998-02-01T00:00:00,14.84645185740915,6.652516377530111,389.5782834337512,54.18859489686217,A Coruña,2086.150139605393,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_0000000000000000001a,351.54762306927165,Galicia,1998-02-01T00:00:00,13.77069609443913,4.239521673579436,351.9697464482104,58.68739247664984,Lugo,2180.7461854625312,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_0000000000000000001f,359.29882993711544,Galicia,1998-02-01T00:00:00,13.037763307102844,3.212044259647433,360.42523452802294,70.63766709047799,Ourense,1825.901635682623,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000022,354.59669464993203,Galicia,1998-02-01T00:00:00,14.563020530296724,6.252018396919071,354.59669464993203,76.8950627545507,Pontevedra,2084.215637381208,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000006,404.3093828255426,Illes Balears,1998-02-01T00:00:00,14.814142059682805,7.360720993322209,418.20905936978284,51.73590098080129,Illes Balears,1178.6249478297161,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000019,314.1512519794142,La Rioja,1998-02-01T00:00:00,11.096305918448145,1.701016923990498,391.16199030087097,23.763472387173415,La Rioja,818.0783971694377,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000000,336.31944840510005,País Vasco/Euskadi,1998-02-01T00:00:00,11.236391412392548,2.9168574571230694,354.1797164622966,32.77119403593106,Araba/Álava,1499.6694708110958,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000013,389.1246390312064,País Vasco/Euskadi,1998-02-01T00:00:00,12.71457537649433,4.595730476634064,390.21813383015063,44.424965067536114,Gipuzkoa,1678.6336904207428,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_0000000000000000002d,396.2085795943283,País Vasco/Euskadi,1998-02-01T00:00:00,13.35507089541885,6.086589528011319,399.06465218235786,42.08604567274343,Bizkaia,1710.456200227531,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_00000000000000000020,346.99435394673606,Principado de Asturias,1998-02-01T00:00:00,12.700436628119073,3.333825939416408,356.1169630603347,38.16196355255463,Asturias,2162.939960738215,"{""type"":""MultiPoint"",""coordinates"":[]}"
199802_0000000000000000001d,242.20224600436526,Región de Murcia,1998-02-01T00:00:00,15.096251378816685,5.718983665422794,505.0946337628203,23.38481306766177,Murcia,198.0954610528293,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000003,298.81259366875656,Andalucía,1998-03-01T00:00:00,16.918948615996335,6.127665545190395,830.6827955344854,9.413060100932864,Almería,353.20688178620577,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_0000000000000000000a,698.0357932069297,Andalucía,1998-03-01T00:00:00,20.022911835584054,10.150706133769837,902.4646933115079,36.508570908925584,Cádiz,1206.9867048606375,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_0000000000000000000d,665.8435410550474,Andalucía,1998-03-01T00:00:00,20.21478107028022,7.315190343278332,922.4838966260282,23.68354857525754,Córdoba,993.7265873188047,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000011,555.6592233832847,Andalucía,1998-03-01T00:00:00,15.86226658047014,4.05480192458509,803.0771370736979,17.063221984357448,Granada,677.6665624536339,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000014,644.8501665622217,Andalucía,1998-03-01T00:00:00,20.29261453214155,9.444691447607108,920.8698439922164,17.951654078300738,Huelva,1094.7791417922758,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000016,560.7881746504095,Andalucía,1998-03-01T00:00:00,18.341009989720096,6.059045590701846,890.0726234451016,15.545740719791072,Jaén,482.0418771426746,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_0000000000000000001c,655.9230407219769,Andalucía,1998-03-01T00:00:00,18.74160230324168,7.757900322047817,874.7780915206374,29.916987330325075,Málaga,990.9074089453622,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000026,677.0651578189857,Andalucía,1998-03-01T00:00:00,21.15452201554596,8.923564426270914,939.7752169623839,23.957317625304412,Sevilla,900.1658826949564,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000015,385.05459077889213,Aragón,1998-03-01T00:00:00,14.086043696592705,3.312482971592019,787.8565858491437,20.406528521834307,Huesca,546.6009739650119,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000029,238.76685479378693,Aragón,1998-03-01T00:00:00,13.88730033983788,2.8961369887857775,731.960130580661,9.772364744948847,Teruel,198.51741291384,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_0000000000000000002f,203.02114870881556,Aragón,1998-03-01T00:00:00,16.987873523787275,5.412266981008127,911.9879019896938,12.47008160226559,Zaragoza,178.11580879669478,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000032,37.8228133699667,Canarias,1998-03-01T00:00:00,22.652628322931637,15.300456704088496,1237.1125384377442,3.9103149620626283,Las Palmas,10.241052420895578,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000033,111.27524930808777,Canarias,1998-03-01T00:00:00,19.253835171111003,12.266340113341831,1190.0525194394418,11.514035935509378,Santa Cruz de Tenerife,28.31114088652639,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000024,575.2993468125376,Cantabria,1998-03-01T00:00:00,14.658160227115363,5.518887042422559,686.5278701010944,41.37545584637405,Cantabria,1737.5821446706373,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000004,453.3484600079585,Castilla y León,1998-03-01T00:00:00,14.96629128531634,2.217031436530044,756.0003501790691,19.596585754078788,Ávila,357.33958615200964,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000008,512.7701150929163,Castilla y León,1998-03-01T00:00:00,14.34806775610247,3.4337323860737112,707.7374756316154,23.58153977661768,Burgos,891.6173149638238,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000017,551.1907420246889,Castilla y León,1998-03-01T00:00:00,13.792678174384976,2.4927686263258946,676.1605940341564,38.147428694383954,León,1327.279337110797,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000021,487.88024712385607,Castilla y León,1998-03-01T00:00:00,14.555002864530898,3.4476193425514463,712.7998621928374,23.106847003081313,Palencia,720.0990043819592,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000023,556.9967032342408,Castilla y León,1998-03-01T00:00:00,16.62068849697452,4.457644311012125,805.5138407321095,29.8643830449094,Salamanca,387.72277713760127,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000025,432.07527690163585,Castilla y León,1998-03-01T00:00:00,15.107605626054426,2.8260012469742524,732.9132344311594,17.559038729553283,Segovia,310.0866280349152,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000027,454.1348842896888,Castilla y León,1998-03-01T00:00:00,14.243877594692911,2.076762556938031,740.7140044633309,19.2257833756229,Soria,477.1499373299506,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_0000000000000000002c,369.8094860738844,Castilla y León,1998-03-01T00:00:00,16.695861399215328,4.231784951248881,780.7153245542473,15.858074039544727,Valladolid,196.30569086742025,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_0000000000000000002e,552.9267958434626,Castilla y León,1998-03-01T00:00:00,16.21509962343297,4.274921945755272,773.0385444968775,30.724837933171266,Zamora,428.57920420420373,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000001,276.5521353165931,Castilla-La Mancha,1998-03-01T00:00:00,17.093189322757496,4.254789678020723,869.128945598121,11.306146317441753,Albacete,225.6519255881847,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_0000000000000000000c,475.6161780619281,Castilla-La Mancha,1998-03-01T00:00:00,18.994670518586194,5.492874610754256,876.8586603659311,19.815726685793894,Ciudad Real,394.652374192139,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_0000000000000000000f,502.44369276742486,Castilla-La Mancha,1998-03-01T00:00:00,16.414513822598344,3.3680003169368757,811.4393688428406,15.997019284099947,Cuenca,427.5722899066924,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000012,480.5181882763448,Castilla-La Mancha,1998-03-01T00:00:00,15.129131016182459,2.74736734885762,759.0375936314919,19.299808819381326,Guadalajara,298.64611736191654,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_0000000000000000002a,408.91580482295353,Castilla-La Mancha,1998-03-01T00:00:00,19.04606080528653,5.803397644996252,849.4963419054119,17.39822236832124,Toledo,304.5789440412677,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000007,442.0339010635787,Cataluña/Catalunya,1998-03-01T00:00:00,13.94095062944004,5.9799677752732165,734.5014037286287,15.600307599664722,Barcelona,834.9137744431875,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000010,384.2202551749694,Cataluña/Catalunya,1998-03-01T00:00:00,13.431298639419767,5.564070093705331,739.8292339456826,15.628937476838368,Girona,1046.7816506961722,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000018,390.74681778642486,Cataluña/Catalunya,1998-03-01T00:00:00,12.527569576339662,2.6477298579906616,671.5053195596116,19.06127659136414,Lleida,612.8827586561874,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000028,405.13034890048954,Cataluña/Catalunya,1998-03-01T00:00:00,16.844137625219194,6.801279906476122,801.5446757906187,10.451494567955978,Tarragona,449.8973656098198,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000030,731.5574912891989,Ciudad Autónoma de Ceuta,1998-03-01T00:00:00,20.647735191637633,10.582578397212547,926.8675958188154,41.87456445993031,Ceuta,1638.19512195122,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000031,254.59701492537314,Ciudad Autónoma de Melilla,1998-03-01T00:00:00,20.24676616915423,10.82686567164179,891.1641791044775,21.577114427860696,Melilla,166.15422885572136,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_0000000000000000001e,538.7514665425399,Comunidad Foral de Navarra,1998-03-01T00:00:00,15.218956143962847,4.442115282477277,776.7624648656389,32.75215281880514,Navarra,1202.321028101521,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_0000000000000000001b,486.4597768127975,Comunidad de Madrid,1998-03-01T00:00:00,17.15787860404229,4.676341837223415,804.2725422267636,17.564864778568925,Madrid,310.13730483093354,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000002,60.2316056829907,Comunitat Valenciana,1998-03-01T00:00:00,18.501790391527674,6.956375222523328,857.3829782409035,5.85642851473473,Alacant/Alicante,36.827333235064,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_0000000000000000000b,257.296573148238,Comunitat Valenciana,1998-03-01T00:00:00,16.120234928647704,5.856234346179984,771.4972138627321,7.1901174643238575,Castelló/Castellón,273.7196291622172,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_0000000000000000002b,100.40771821177482,Comunitat Valenciana,1998-03-01T00:00:00,17.779899636740417,6.282097869238595,830.0391693825786,7.111321288938954,València/Valencia,118.16023783562352,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000005,645.3512213834986,Extremadura,1998-03-01T00:00:00,20.188659121183818,7.592579872469849,921.2015834035625,21.37892641492904,Badajoz,667.261421680123,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000009,642.5061257392011,Extremadura,1998-03-01T00:00:00,19.470252796887834,7.4354222419487375,876.5511076589696,25.44513269715286,Cáceres,984.3588403848406,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_0000000000000000000e,609.068820431114,Galicia,1998-03-01T00:00:00,16.908566589065146,8.113771820593533,744.0928665898389,39.991716488905055,A Coruña,1856.8384057914966,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_0000000000000000001a,623.0093400646862,Galicia,1998-03-01T00:00:00,15.858926862226246,5.924268528423706,695.4112881531948,52.55815801162346,Lugo,2056.4368372651693,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_0000000000000000001f,669.1745816294977,Galicia,1998-03-01T00:00:00,15.515733995395347,5.203628741280369,696.1351843579254,66.53268788014158,Ourense,1780.0048881481753,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000022,683.4504197489811,Galicia,1998-03-01T00:00:00,16.961813925137836,8.10970963898817,714.285789488266,66.79471088576729,Pontevedra,2031.2529437841126,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000006,428.258151606845,Illes Balears,1998-03-01T00:00:00,16.664628547579287,8.29941047579299,748.5339367696159,13.869169970784636,Illes Balears,882.034093280467,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000019,461.6894670427555,La Rioja,1998-03-01T00:00:00,14.487814231987342,3.238648060174188,747.721088182898,21.344603622327792,La Rioja,560.1671120348377,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000000,567.5957347129988,País Vasco/Euskadi,1998-03-01T00:00:00,14.525589685093886,4.440984641707742,699.3214445757113,37.277202916853376,Araba/Álava,1285.8721839736002,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000013,652.37866790871,País Vasco/Euskadi,1998-03-01T00:00:00,15.524347151063512,5.784607980127308,729.0385033379913,54.800031051079046,Gipuzkoa,1547.104766340631,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_0000000000000000002d,648.5263742057217,País Vasco/Euskadi,1998-03-01T00:00:00,15.863089985848672,7.023097200255278,735.5771802769221,52.59024945198256,Bizkaia,1561.4770110158438,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_00000000000000000020,587.4954628895052,Principado de Asturias,1998-03-01T00:00:00,15.051018895458252,5.146865716585495,683.336302095699,45.115584844255814,Asturias,2001.6499389068076,"{""type"":""MultiPoint"",""coordinates"":[]}"
199803_0000000000000000001d,124.45564904128237,Región de Murcia,1998-03-01T00:00:00,18.614484615926226,6.604610528292144,881.6723286160202,7.299156281536766,Murcia,143.1067262784858,"{""type"":""MultiPoint"",""coordinates"":[]}"
